Docklight Log File (ASCII) - Started 



sep=	
state	t[s]	Mv	Wv	Ph	Pf	T1	T2	d	angle
2	0.07	0.00	8.80	0.98	0.00	0.30	1.43	0.00	0.00
2	0.17	0.00	0.00	0.00	0.00	0.27	0.82	0.00	0.00
2	0.27	0.00	0.00	0.00	3.91	0.12	1.18	0.00	0.00
2	0.37	0.00	2.93	0.00	12.71	0.09	1.02	0.00	0.00
2	0.47	0.00	0.00	0.00	0.98	0.00	0.56	0.00	0.00
2	0.57	0.00	8.80	2.93	0.00	0.47	1.74	0.00	0.00
2	0.67	0.00	27.37	0.00	17.60	0.23	0.87	0.00	0.00
2	0.77	0.00	0.00	7.82	1.96	0.24	0.82	0.00	0.00
2	0.87	0.00	45.94	0.00	0.98	0.35	1.02	0.00	0.00
2	0.97	0.00	0.98	0.00	0.00	0.37	0.36	0.00	0.00
2	1.07	0.00	3.91	10.75	0.00	0.53	1.54	0.00	0.00
2	1.17	0.00	4.89	0.00	0.00	0.11	1.23	0.00	0.00
2	1.27	0.00	0.00	0.00	12.71	0.09	1.64	0.00	0.00
2	1.37	0.00	3.91	0.00	14.66	0.35	0.92	0.00	0.00
2	1.47	0.00	0.00	0.00	0.98	0.17	0.00	0.00	0.00
2	1.57	0.00	9.78	0.00	10.75	0.12	0.77	0.00	0.00
2	1.67	0.00	10.75	0.00	5.87	0.29	1.23	0.00	0.00
2	1.77	0.00	11.73	1.96	3.91	0.21	0.97	0.00	0.00
2	1.87	0.00	7.82	0.00	7.82	0.09	0.97	0.00	0.00
2	1.97	0.00	1.96	0.00	2.93	0.18	0.77	0.00	0.00
2	2.07	0.00	2.93	0.00	2.93	0.12	0.36	0.00	0.00
2	2.17	0.00	0.00	0.00	7.82	0.23	1.23	0.00	0.00
2	2.27	0.00	2.93	0.00	14.66	0.00	0.77	0.00	0.00
2	2.37	0.00	14.66	0.00	22.48	0.03	1.59	0.00	0.00
2	2.47	0.00	0.00	0.00	8.80	0.24	0.56	0.00	0.00
2	2.57	0.00	2.93	0.00	6.84	0.24	1.28	0.00	0.00
2	2.67	0.00	0.00	14.66	0.00	0.44	1.23	0.00	0.00
2	2.77	0.00	2.93	0.00	0.00	0.15	1.33	0.00	0.00
2	2.87	0.00	7.82	4.89	0.00	0.35	0.82	0.00	0.00
2	2.97	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00
2	3.07	0.00	0.00	14.66	0.00	0.29	1.13	0.00	0.00
2	3.17	0.00	0.00	0.00	0.00	0.23	1.54	0.00	0.00
2	3.27	0.00	0.00	0.00	0.00	0.33	1.28	0.00	0.00
2	3.37	0.00	2.93	0.00	5.87	0.12	0.00	0.00	0.00
2	3.47	0.00	0.00	5.87	0.00	0.33	1.38	0.00	0.00
2	3.57	0.00	1.96	2.93	0.00	0.41	1.89	0.00	0.00
2	3.67	0.00	4.89	2.93	0.00	0.47	0.41	0.00	0.00
2	3.77	0.00	0.00	14.66	0.00	0.56	0.92	0.00	0.00
2	3.87	0.00	0.98	0.00	19.55	0.23	0.82	0.00	0.00
2	3.97	0.00	6.84	0.00	0.00	0.12	0.31	0.00	0.00
2	4.07	0.00	14.66	0.00	0.00	0.23	0.41	0.00	0.00
2	4.17	0.00	10.75	0.00	3.91	0.17	0.41	0.00	0.00
2	4.27	0.00	0.00	14.66	0.00	0.58	0.92	0.00	0.00
2	4.37	0.00	4.89	0.00	5.87	0.02	0.82	0.00	0.00
2	4.47	0.00	6.84	0.00	0.00	0.23	1.33	0.00	0.00
2	4.57	0.00	0.00	3.91	0.00	0.18	0.61	0.00	0.00
2	4.67	0.00	1.96	9.78	0.00	0.12	0.36	0.00	0.00
2	4.77	0.00	0.00	0.00	10.75	0.18	0.97	0.00	0.00
2	4.87	0.00	0.98	8.80	0.98	0.24	0.92	0.00	0.00
2	4.97	0.00	0.00	14.66	0.00	0.26	1.02	0.00	0.00
2	5.07	0.00	0.00	6.84	1.96	0.11	1.84	0.00	0.00
2	5.17	0.00	6.84	0.00	5.87	0.23	0.92	0.00	0.00
2	5.27	0.33	0.00	19.55	0.00	0.37	1.38	0.00	0.00
2	5.37	0.33	11.73	6.84	0.00	0.46	1.23	0.00	0.00
2	5.47	0.33	14.66	0.00	14.66	0.24	1.18	0.00	0.00
2	5.57	0.33	0.00	0.00	0.00	0.26	0.20	0.00	0.00
2	5.67	0.33	0.00	12.71	0.98	0.32	0.97	0.00	0.00
2	5.77	25.67	0.00	3.91	6.84	0.18	1.59	0.00	0.00
2	5.87	25.67	14.66	0.00	2.93	0.14	0.41	0.00	0.00
2	5.97	25.67	22.48	13.69	0.98	0.23	0.51	0.00	0.00
2	6.07	25.67	2.93	9.78	2.93	0.44	0.82	0.00	0.00
2	6.17	25.67	2.93	0.00	6.84	0.05	0.36	0.00	0.00
2	6.27	59.67	0.00	19.55	0.00	0.43	1.13	0.00	0.00
2	6.37	59.67	0.00	0.00	0.98	0.24	0.46	0.00	0.00
2	6.47	59.67	0.00	0.00	0.00	0.21	1.59	0.00	0.00
2	6.57	59.67	0.00	0.00	0.00	0.15	0.61	0.00	0.00
2	6.67	59.67	0.00	0.00	9.78	0.44	1.54	0.00	0.00
2	6.77	96.67	6.84	0.00	6.84	0.14	0.15	0.00	0.00
2	6.87	96.67	0.00	0.00	6.84	0.24	1.38	0.00	0.00
2	6.97	96.67	0.00	2.93	6.84	0.23	0.82	0.00	0.00
2	7.07	96.67	1.96	0.00	14.66	0.00	0.56	0.00	0.00
2	7.17	96.67	0.98	0.00	12.71	0.08	0.82	0.00	0.00
2	7.27	132.67	11.73	2.93	0.00	0.32	0.61	0.00	0.00
2	7.37	132.67	0.00	0.00	0.00	0.20	0.00	0.00	0.00
2	7.47	132.67	14.66	0.00	14.66	0.11	1.48	0.00	0.00
2	7.57	132.67	14.66	0.98	0.00	0.02	0.00	0.00	0.00
2	7.67	169.33	0.00	0.00	13.69	0.23	0.36	0.00	0.00
2	7.77	169.33	3.91	0.00	8.80	0.00	0.41	0.00	0.00
2	7.87	169.33	7.82	2.93	0.00	0.00	0.05	0.00	0.00
2	7.97	169.33	14.66	0.00	14.66	0.00	0.77	0.00	0.00
2	8.17	205.33	0.00	9.78	0.00	0.47	0.82	0.00	0.00
2	8.27	205.33	0.00	0.00	6.84	0.24	1.59	0.00	0.00
2	8.37	205.33	6.84	0.00	11.73	0.23	0.77	0.00	0.00
2	8.47	205.33	2.93	0.00	22.48	0.18	1.48	0.00	0.00
2	8.57	205.33	7.82	0.00	3.91	0.23	0.10	0.00	0.00
2	8.67	216.00	6.84	1.96	17.60	0.00	0.36	0.00	0.00
2	8.77	216.00	6.84	0.00	10.75	0.00	1.18	0.00	0.00
2	8.87	216.00	3.91	0.00	0.00	0.29	1.64	0.00	0.00
2	8.97	216.00	14.66	0.00	13.69	0.30	1.23	0.00	0.00
2	9.07	216.00	8.80	2.93	0.00	0.11	1.23	0.00	0.00
2	9.17	218.33	6.84	14.66	0.00	0.38	0.87	0.00	0.00
2	9.27	218.33	6.84	0.00	6.84	0.12	1.33	0.00	0.00
2	9.37	218.33	0.00	0.98	13.69	0.47	0.82	0.00	0.00
2	9.47	218.33	11.73	0.98	0.00	0.37	0.56	0.00	0.00
2	9.57	218.33	0.00	14.66	0.00	0.47	0.97	0.00	0.00
2	9.67	218.00	0.00	0.00	0.00	0.37	1.23	0.00	0.00
2	9.77	218.00	0.00	14.66	0.00	0.33	1.33	0.00	0.00
2	9.87	218.00	0.98	6.84	0.00	0.40	1.38	0.00	0.00
2	9.97	218.00	0.00	14.66	0.00	0.21	0.77	0.00	0.00
2	10.07	218.67	1.96	2.93	0.00	0.40	0.72	0.00	0.00
2	10.17	218.67	0.00	15.64	6.84	0.02	0.00	0.00	0.00
2	10.27	218.67	0.00	1.96	10.75	0.12	0.97	0.00	0.00
2	10.37	218.67	0.00	0.00	2.93	0.24	1.38	0.00	0.00
2	10.47	218.67	1.96	6.84	0.00	0.26	1.02	0.00	0.00
2	10.57	218.33	0.00	12.71	0.00	0.23	0.97	0.00	0.00
2	10.67	218.33	6.84	0.00	6.84	0.05	0.72	0.00	0.00
2	10.77	218.33	0.00	4.89	0.00	0.23	1.23	0.00	0.00
2	10.87	218.33	0.00	22.48	0.00	0.11	0.15	0.00	0.00
2	10.97	218.33	0.00	0.98	0.00	0.12	1.43	0.00	0.00
2	11.07	218.33	10.75	0.00	22.48	0.06	1.59	0.00	0.00
2	11.17	218.33	6.84	0.00	15.64	0.05	0.97	0.00	0.00
2	11.27	218.33	0.00	0.00	4.89	0.47	1.33	0.00	0.00
2	11.37	218.33	6.84	2.93	0.00	0.47	0.97	0.00	0.00
2	11.47	218.33	8.80	5.87	14.66	0.23	0.82	0.00	0.00
2	11.57	218.33	18.57	0.00	0.00	0.18	0.15	0.00	0.00
2	11.67	218.33	0.00	0.00	14.66	0.12	0.77	0.00	0.00
2	11.77	218.33	18.57	0.00	12.71	0.08	0.97	0.00	0.00
2	11.87	218.33	2.93	0.00	14.66	0.06	1.18	0.00	0.00
2	11.97	218.33	0.00	7.82	0.00	0.29	0.82	0.00	0.00
2	12.07	218.33	14.66	0.98	7.82	0.23	0.51	0.00	0.00
2	12.17	218.33	0.00	5.87	0.00	0.46	1.18	0.00	0.00
2	12.27	218.33	6.84	3.91	0.00	0.40	0.72	0.00	0.00
2	12.37	218.33	11.73	2.93	0.00	0.24	0.82	0.00	0.00
2	12.47	218.33	0.00	14.66	0.00	0.59	0.92	0.00	0.00
2	12.57	218.33	0.00	3.91	6.84	0.00	1.59	0.00	0.00
2	12.67	218.33	0.00	6.84	7.82	0.29	0.61	0.00	0.00
2	12.77	218.33	14.66	0.00	14.66	0.08	1.59	0.00	0.00
2	12.87	218.33	2.93	1.96	0.00	0.00	0.26	0.00	0.00
2	12.97	218.00	7.82	0.00	0.00	0.18	1.38	0.00	0.00
2	13.07	218.00	0.00	0.00	0.00	0.35	1.33	0.00	0.00
3	13.27	218.00	0.00	0.00	0.00	0.06	0.51	0.00	0.00
3	13.37	218.00	0.00	10.75	0.00	0.41	1.64	0.00	0.00
3	13.47	218.67	0.00	0.00	0.00	0.09	0.67	0.00	0.00
3	13.57	218.67	6.84	0.00	1.96	0.11	0.82	0.00	0.00
3	13.67	218.67	0.98	0.00	0.00	0.12	0.20	0.00	0.00
3	13.77	218.67	0.00	14.66	2.93	0.24	0.00	0.00	0.00
3	13.87	218.67	2.93	0.00	6.84	0.23	0.77	0.00	0.00
3	13.97	219.00	6.84	0.00	1.96	0.11	0.77	0.00	0.00
3	14.07	219.00	12.71	0.00	3.91	0.09	0.56	0.00	0.00
3	14.17	219.00	0.00	10.75	6.84	0.00	1.02	0.00	0.00
3	14.27	219.00	18.57	0.00	1.96	0.05	0.82	0.00	0.00
3	14.37	219.00	1.96	6.84	0.00	0.41	0.82	0.00	0.00
3	14.47	219.00	0.00	0.00	1.96	0.35	2.25	0.00	0.00
3	14.57	219.00	0.00	14.66	0.00	0.35	0.56	0.00	0.00
3	14.67	219.00	0.00	0.00	4.89	0.27	0.97	0.00	0.00
3	14.77	219.00	6.84	5.87	0.00	0.47	1.18	0.00	0.00
3	14.87	219.00	0.00	11.73	10.75	0.24	0.92	0.00	0.00
3	14.97	219.00	8.80	19.55	5.87	0.17	1.43	0.00	0.00
3	15.07	219.00	0.00	4.89	0.00	0.52	0.82	0.00	0.00
3	15.27	219.00	0.00	22.48	0.00	0.46	0.82	0.00	0.00
3	15.37	218.67	0.00	14.66	0.00	0.30	0.36	0.00	0.00
3	15.47	218.67	4.89	1.96	6.84	0.14	0.77	0.00	0.00
3	15.57	218.67	0.00	13.69	0.00	0.17	1.13	0.00	0.00
3	15.67	218.67	10.75	0.98	3.91	0.00	1.23	0.00	0.00
3	15.77	218.67	0.98	0.00	0.00	0.23	0.77	0.00	0.00
3	15.87	219.00	10.75	0.00	3.91	0.00	0.20	0.00	0.00
3	15.97	219.00	5.87	12.71	0.00	0.17	2.05	0.00	0.00
3	16.07	219.00	0.00	0.98	0.00	0.29	1.43	0.00	0.00
3	16.17	219.00	0.00	14.66	14.66	0.11	1.08	0.00	0.00
3	16.27	219.00	14.66	0.00	6.84	0.00	0.20	0.00	0.00
3	16.37	218.67	0.00	3.91	7.82	0.05	0.67	0.00	0.00
3	16.47	218.67	11.73	0.00	5.87	0.06	0.56	0.00	0.00
3	16.57	218.67	0.00	6.84	0.00	0.11	1.59	0.00	0.00
3	16.67	218.67	0.00	16.62	0.00	0.24	0.00	0.00	0.00
3	16.77	218.67	5.87	27.37	3.91	0.17	0.56	0.00	0.00
3	16.87	218.33	14.66	0.00	6.84	0.24	0.97	0.00	0.00
3	16.97	218.33	8.80	0.00	26.39	0.00	0.51	0.00	0.00
3	17.07	218.33	6.84	0.00	0.00	0.09	0.97	0.00	0.00
3	17.17	218.33	5.87	0.00	4.89	0.23	0.87	0.00	0.00
3	17.27	218.33	0.00	0.00	0.00	0.24	0.36	0.00	0.00
3	17.37	221.33	18.57	0.00	2.93	0.30	0.87	0.00	0.00
3	17.47	221.33	0.00	22.48	0.00	0.47	1.43	0.00	0.00
3	17.57	221.33	0.00	23.46	0.00	0.23	1.02	0.00	0.00
3	17.67	221.33	0.00	2.93	4.89	0.00	0.97	0.00	0.00
3	17.77	221.33	0.00	14.66	7.82	0.11	0.82	0.00	0.00
3	17.87	229.67	0.98	8.80	0.00	0.46	0.15	0.00	0.00
3	17.97	229.67	0.00	15.64	0.00	0.47	0.15	0.00	0.00
3	18.07	229.67	4.89	0.00	0.00	0.18	0.41	0.00	0.00
3	18.27	229.67	13.69	0.00	18.57	0.32	1.95	0.00	0.00
3	18.37	243.00	0.00	0.00	6.84	0.02	0.15	0.00	0.00
3	18.47	243.00	0.00	5.87	0.00	0.58	0.00	0.00	0.00
3	18.57	243.00	14.66	15.64	14.66	0.00	0.15	0.00	0.00
3	18.67	243.00	0.00	4.89	6.84	0.11	0.36	0.00	0.00
3	18.77	243.00	0.00	14.66	0.00	0.18	0.77	0.00	0.00
3	18.87	258.67	0.00	6.84	0.00	0.46	0.82	0.00	0.00
3	18.97	258.67	1.96	0.00	21.51	0.18	2.00	0.00	0.00
3	19.07	258.67	22.48	0.00	10.75	0.14	0.36	0.00	0.00
3	19.27	258.67	6.84	0.00	2.93	0.06	0.36	0.00	0.00
3	19.37	275.67	7.82	4.89	5.87	0.05	0.72	0.00	0.00
3	19.47	275.67	4.89	2.93	0.00	0.17	0.61	0.00	0.00
3	19.57	275.67	7.82	0.00	22.48	0.06	0.77	0.00	0.00
3	19.67	275.67	6.84	0.00	15.64	0.00	0.51	0.00	0.00
3	19.77	275.67	0.00	26.39	0.00	0.21	1.13	0.00	0.00
3	19.87	295.33	0.98	6.84	0.00	0.47	1.23	0.00	0.00
3	19.97	295.33	0.00	11.73	7.82	0.24	0.00	0.00	0.00
3	20.07	295.33	5.87	21.51	0.00	0.30	0.36	0.00	0.00
3	20.27	295.33	0.00	10.75	0.00	0.29	0.97	0.00	0.00
3	20.37	314.33	0.00	6.84	0.98	0.47	0.00	0.00	0.00
3	20.47	314.33	5.87	0.00	0.00	0.29	1.43	0.00	0.00
3	20.57	314.33	25.42	0.00	0.00	0.33	0.77	0.00	0.00
3	20.67	314.33	0.00	3.91	15.64	0.02	1.08	0.00	0.00
3	20.77	314.33	30.30	7.82	10.75	0.00	0.15	0.00	0.00
3	20.87	330.33	2.93	2.93	0.00	0.40	0.00	0.00	0.00
3	20.97	330.33	0.00	0.00	31.28	0.05	1.18	0.00	0.00
3	21.07	330.33	0.00	0.00	3.91	0.05	0.36	0.00	0.00
3	21.17	330.33	10.75	6.84	0.00	0.24	0.05	0.00	0.00
3	21.27	330.33	10.75	21.51	0.00	0.23	1.43	0.00	0.00
3	21.37	343.33	0.00	7.82	0.00	0.09	1.28	0.00	0.00
3	21.47	343.33	0.00	17.60	18.57	0.21	0.10	0.00	0.00
3	21.57	343.33	6.84	0.00	0.00	0.29	0.15	0.00	0.00
3	21.67	343.33	6.84	10.75	0.00	0.52	0.41	0.00	0.00
3	21.77	343.33	0.00	2.93	0.00	0.30	0.97	0.00	0.00
3	21.87	354.67	9.78	2.93	0.00	0.41	1.28	0.00	0.00
3	21.97	354.67	0.00	14.66	2.93	0.32	0.82	0.00	0.00
3	22.07	354.67	0.00	2.93	0.00	0.32	0.92	0.00	0.00
3	22.27	354.67	14.66	0.00	0.00	0.24	0.15	0.00	0.00
3	22.37	366.33	30.30	11.73	0.00	0.35	0.56	0.00	0.00
3	22.47	366.33	5.87	2.93	0.00	0.37	1.02	0.00	0.00
3	22.57	366.33	0.00	6.84	0.00	0.11	0.82	0.00	0.00
3	22.67	366.33	6.84	9.78	0.00	0.35	1.64	0.00	0.00
3	22.77	366.33	2.93	6.84	23.46	0.41	0.92	0.00	0.00
3	22.87	376.67	6.84	0.00	5.87	0.18	0.67	0.00	0.00
3	22.97	376.67	6.84	0.00	14.66	0.18	0.36	0.00	0.00
3	23.07	376.67	22.48	0.00	0.00	0.06	0.31	0.00	0.00
3	23.27	376.67	0.00	2.93	0.00	0.35	1.64	0.00	0.00
3	23.37	386.33	0.00	0.98	10.75	0.23	1.89	0.00	0.00
3	23.47	386.33	2.93	0.00	6.84	0.37	0.56	0.00	0.00
3	23.57	386.33	0.00	0.00	5.87	0.18	0.82	0.00	0.00
3	23.67	386.33	14.66	0.00	0.98	0.00	0.41	0.00	0.00
3	23.77	386.33	0.00	6.84	0.00	0.29	0.15	0.00	0.00
3	23.87	395.67	0.00	12.71	0.00	0.35	0.15	0.00	0.00
3	23.97	395.67	0.00	2.93	0.00	0.47	0.00	0.00	0.00
3	24.07	395.67	6.84	0.00	14.66	0.20	1.74	0.00	0.00
3	24.17	395.67	6.84	0.00	0.00	0.21	1.18	0.00	0.00
3	24.27	395.67	0.00	0.98	0.00	0.17	0.00	0.00	0.00
3	24.37	405.00	0.00	24.44	4.89	0.00	1.23	0.00	0.00
3	24.47	405.00	0.98	0.00	2.93	0.30	0.77	0.00	0.00
3	24.57	405.00	0.00	18.57	0.00	0.27	0.82	0.00	0.00
3	24.67	405.00	6.84	5.87	1.96	0.35	1.13	0.00	0.00
3	24.77	405.00	11.73	2.93	0.00	0.23	0.20	0.00	0.00
3	24.87	416.67	12.71	7.82	14.66	0.00	0.56	0.00	0.00
3	24.97	416.67	0.98	0.00	6.84	0.43	0.00	0.00	0.00
3	25.07	416.67	12.71	0.00	0.00	0.24	0.36	0.00	0.00
3	25.17	416.67	7.82	0.00	3.91	0.21	0.05	0.00	0.00
3	25.27	416.67	2.93	1.96	6.84	0.21	0.00	0.00	0.00
3	25.37	429.00	2.93	0.00	30.30	0.00	1.18	0.00	0.00
3	25.47	429.00	9.78	7.82	10.75	0.00	0.26	0.00	0.00
3	25.57	429.00	0.00	11.73	0.00	0.23	1.64	0.00	0.00
3	25.67	429.00	3.91	5.87	10.75	0.00	0.00	0.00	0.00
3	25.77	429.00	0.00	6.84	0.00	0.00	0.41	0.00	0.00
3	25.87	442.00	10.75	10.75	0.00	0.00	0.77	0.00	0.00
3	25.97	442.00	0.00	14.66	0.00	0.50	0.92	0.00	0.00
3	26.07	442.00	3.91	0.98	0.00	0.24	0.31	0.00	0.00
3	26.17	442.00	5.87	10.75	0.00	0.41	0.46	0.00	0.00
3	26.27	442.00	0.98	11.73	0.00	0.37	0.00	0.00	0.00
3	26.37	455.00	0.00	6.84	31.28	0.20	0.61	0.00	0.00
3	26.47	455.00	10.75	2.93	14.66	0.00	0.61	0.00	0.00
3	26.57	455.00	0.98	0.00	0.00	0.24	0.10	0.00	0.00
3	26.67	455.00	7.82	0.00	22.48	0.27	2.15	0.00	0.00
3	26.77	455.00	6.84	7.82	2.93	0.17	0.46	0.00	0.00
3	26.87	466.00	0.00	7.82	0.00	0.37	1.23	0.00	0.00
3	26.97	466.00	12.71	0.00	4.89	0.00	0.82	0.00	0.00
3	27.07	466.00	0.00	0.98	4.89	0.11	1.13	0.00	0.00
3	27.17	466.00	20.53	0.00	6.84	0.24	0.36	0.00	0.00
3	27.27	466.00	0.00	10.75	0.00	0.41	0.82	0.00	0.00
3	27.37	475.00	6.84	0.98	0.98	0.18	0.61	0.00	0.00
3	27.47	475.00	14.66	0.00	0.98	0.23	0.15	0.00	0.00
3	27.57	475.00	0.98	7.82	0.00	0.47	0.41	0.00	0.00
3	27.67	475.00	9.78	1.96	29.33	0.33	0.61	0.00	0.00
3	27.77	475.00	14.66	0.00	6.84	0.12	0.15	0.00	0.00
3	27.87	480.67	0.00	14.66	0.00	0.46	0.00	0.00	0.00
3	27.97	480.67	0.00	6.84	12.71	0.20	2.46	0.00	0.00
3	28.07	480.67	6.84	0.00	0.00	0.15	0.77	0.00	0.00
3	28.17	480.67	0.00	0.00	2.93	0.18	1.38	0.00	0.00
3	28.27	480.67	0.00	11.73	0.00	0.11	0.82	0.00	0.00
3	28.37	484.00	14.66	0.00	0.00	0.06	0.10	0.00	0.00
3	28.47	484.00	14.66	6.84	1.96	0.24	0.82	0.00	0.00
3	28.57	484.00	21.51	0.00	14.66	0.37	1.64	0.00	0.00
3	28.67	484.00	10.75	0.00	31.28	0.24	0.77	0.00	0.00
3	28.77	484.00	14.66	0.00	11.73	0.00	0.77	0.00	0.00
3	28.87	485.67	0.00	4.89	4.89	0.26	0.00	0.00	0.00
3	28.97	485.67	13.69	0.00	30.30	0.02	0.00	0.00	0.00
3	29.07	485.67	0.98	0.00	10.75	0.02	0.00	0.00	0.00
3	29.27	485.67	2.93	7.82	30.30	0.35	0.97	0.00	0.00
3	29.37	486.00	21.51	12.71	0.00	0.11	0.77	0.00	0.00
3	29.47	486.00	7.82	0.00	6.84	0.00	0.26	0.00	0.00
3	29.57	486.00	20.53	0.00	12.71	0.00	0.05	0.00	0.00
3	29.67	486.00	0.00	7.82	3.91	0.14	1.74	0.00	0.00
3	29.77	486.00	0.00	3.91	0.00	0.20	1.18	0.00	0.00
3	29.87	487.67	6.84	0.00	11.73	0.12	1.43	0.00	0.00
3	29.97	487.67	2.93	2.93	11.73	0.26	1.74	0.00	0.00
3	30.07	487.67	0.00	2.93	0.00	0.21	0.82	0.00	0.00
3	30.27	487.67	0.00	30.30	3.91	0.12	0.00	0.00	0.00
3	30.37	488.67	2.93	10.75	0.00	0.35	0.41	0.00	0.00
3	30.47	488.67	1.96	0.00	7.82	0.06	0.77	0.00	0.00
3	30.57	488.67	0.00	19.55	0.00	0.41	1.18	0.00	0.00
3	30.67	488.67	6.84	0.00	6.84	0.00	0.20	0.00	0.00
3	30.77	488.67	1.96	30.30	15.64	0.23	1.64	0.00	0.00
3	30.87	489.33	0.00	5.87	0.00	0.06	1.59	0.00	0.00
3	30.97	489.33	14.66	0.00	39.10	0.00	0.36	0.00	0.00
3	31.07	489.33	15.64	6.84	0.00	0.11	1.28	0.00	0.00
3	31.27	489.33	0.98	3.91	2.93	0.00	0.15	0.00	0.00
3	31.37	493.67	3.91	0.00	0.00	0.23	1.02	0.00	0.00
3	31.47	493.67	6.84	0.00	6.84	0.37	1.59	0.00	0.00
3	31.57	493.67	0.00	0.00	2.93	0.49	0.67	0.00	0.00
3	31.67	493.67	14.66	0.00	10.75	0.26	0.77	0.00	0.00
3	31.77	493.67	0.00	14.66	7.82	0.18	0.00	0.00	0.00
3	31.87	501.00	6.84	2.93	0.00	0.35	0.82	0.00	0.00
3	31.97	501.00	0.00	5.87	0.98	0.47	0.97	0.00	0.00
3	32.07	501.00	18.57	0.00	0.00	0.00	0.36	0.00	0.00
3	32.17	501.00	18.57	10.75	0.98	0.37	1.13	0.00	0.00
3	32.27	501.00	1.96	3.91	11.73	0.29	1.59	0.00	0.00
4	32.37	510.67	0.00	12.71	0.00	0.24	0.05	0.00	0.00
4	32.47	510.67	6.84	0.00	0.00	0.46	1.18	0.00	0.00
4	32.57	510.67	10.75	0.98	3.91	0.23	0.82	0.00	0.00
4	32.67	510.67	1.96	0.00	8.80	0.26	1.18	0.00	0.00
4	32.77	510.67	0.00	14.66	4.89	0.41	1.69	0.00	0.00
4	32.87	518.67	6.84	15.64	14.66	0.18	0.92	0.00	0.00
4	32.97	518.67	4.89	0.00	7.82	0.49	0.77	0.00	0.00
4	33.07	518.67	0.00	4.89	0.00	0.23	0.00	0.00	0.00
4	33.27	518.67	12.71	0.00	22.48	0.05	1.64	0.00	0.00
4	33.37	527.67	4.89	13.69	0.00	0.20	0.41	0.00	0.00
4	33.47	527.67	14.66	0.00	26.39	0.12	0.82	0.00	0.00
4	33.57	527.67	0.00	0.00	0.00	0.12	0.41	0.00	0.00
4	33.67	527.67	0.00	6.84	0.00	0.47	1.08	0.00	0.00
4	33.77	527.67	0.00	0.98	4.89	0.43	0.97	0.00	0.00
4	33.87	537.33	9.78	0.00	6.84	0.00	0.77	0.00	0.00
4	33.97	537.33	0.00	14.66	11.73	0.44	1.64	0.00	0.00
4	34.07	537.33	3.91	37.15	0.00	0.23	0.82	0.00	0.00
4	34.17	537.33	17.60	0.00	6.84	0.00	0.77	0.00	0.00
4	34.27	537.33	7.82	1.96	3.91	0.23	1.02	0.00	0.00
4	34.37	543.00	0.00	2.93	0.00	0.23	0.41	0.00	0.00
4	34.47	543.00	0.00	0.00	0.00	0.14	0.87	0.00	0.00
4	34.57	543.00	0.00	6.84	0.00	0.23	1.02	0.00	0.00
4	34.67	543.00	5.87	0.00	0.00	0.41	1.59	0.00	0.00
4	34.77	543.00	8.80	0.00	1.96	0.18	0.00	0.00	0.00
4	34.87	545.67	18.57	0.00	3.91	0.29	2.05	0.00	0.00
4	34.97	545.67	2.93	0.00	14.66	0.30	1.59	0.00	0.00
4	35.07	545.67	10.75	0.00	7.82	0.20	1.23	0.00	0.00
4	35.17	545.67	0.00	18.57	0.98	0.23	1.43	0.00	0.00
4	35.27	545.67	1.96	0.00	0.00	0.20	1.02	0.00	0.00
4	35.37	547.00	0.00	5.87	0.00	0.23	0.05	0.00	0.00
4	35.47	547.00	14.66	0.00	26.39	0.00	0.00	0.00	0.00
4	35.57	547.00	1.96	15.64	6.84	0.24	0.77	0.00	0.00
4	35.67	547.00	0.00	13.69	0.98	0.24	0.61	0.00	0.00
4	35.77	547.00	2.93	7.82	0.00	0.49	0.20	0.00	0.00
4	35.87	547.33	0.00	14.66	0.00	0.37	0.82	0.00	0.00
4	35.97	547.33	6.84	0.00	0.00	0.11	0.56	0.00	0.00
4	36.07	547.33	0.00	10.75	0.00	0.37	0.77	0.00	0.00
4	36.17	547.33	0.98	5.87	0.00	0.47	1.02	0.00	0.00
4	36.27	547.33	0.00	4.89	0.98	0.21	1.23	0.00	0.00
4	36.37	547.33	14.66	0.00	14.66	0.14	1.38	0.00	0.00
4	36.47	547.33	3.91	6.84	0.00	0.47	2.30	0.00	0.00
4	36.57	547.33	6.84	0.98	0.98	0.06	0.41	0.00	0.00
4	36.67	547.33	0.00	8.80	0.00	0.26	0.15	0.00	0.00
4	36.77	547.33	11.73	0.00	14.66	0.23	0.26	0.00	0.00
4	36.87	553.00	0.00	10.75	0.00	0.32	0.77	0.00	0.00
4	36.97	553.00	0.00	0.00	6.84	0.23	1.02	0.00	0.00
4	37.07	553.00	10.75	1.96	0.98	0.24	1.23	0.00	0.00
4	37.27	553.00	0.00	6.84	0.00	0.12	0.15	0.00	0.00
4	37.37	564.33	0.00	6.84	0.00	0.20	0.82	0.00	0.00
4	37.47	564.33	0.00	14.66	0.00	0.37	1.64	0.00	0.00
4	37.57	564.33	0.00	8.80	0.98	0.26	1.18	0.00	0.00
4	37.67	564.33	0.00	0.00	13.69	0.15	1.89	0.00	0.00
4	37.77	564.33	2.93	0.00	4.89	0.37	1.18	0.00	0.00
4	37.87	579.00	6.84	30.30	0.00	0.24	0.15	0.00	0.00
